Name,VUID
Unistar Orbit DD Synthetic Leather PVC Sole Safety Shoes (10 no),CP-368025-5
Unistar Captain DD Synthetic Leather PVC Sole Industrial Safety Shoes (6 no),CP-841309-1
Unistar Captain DD Synthetic Leather PVC Sole Industrial Safety Shoes (7 no),CP-841309-2
Unistar Captain DD Synthetic Leather PVC Sole Industrial Safety Shoes (8 no),CP-841309-3
Unistar Captain DD Synthetic Leather PVC Sole Industrial Safety Shoes (9 no),CP-841309-4
Unistar Captain DD Synthetic Leather PVC Sole Industrial Safety Shoes (10 no),CP-841309-5
Unistar Orion DD Leather Safety Shoes (6 no),CP-090828-1
Unistar Orion DD Leather Safety Shoes (7 no),CP-090828-2
Unistar Orion DD Leather Safety Shoes (8 no),CP-090828-3
Unistar Orion DD Leather Safety Shoes (9 no),CP-090828-4
Unistar Orion DD Leather Safety Shoes (10 no),CP-090828-5
"Dr. Fixit Fastflex, 113 (12 kg)",CP-784498-1
"Steel Wire Rope Sling (3 ton, 3 meter, 20 mm)",CP-264699-3
Fosroc Reebol Emulsion Xtra (200 Ltr),CP-927837-3
MS Walkway Planks (Box Pipe) / Khapeda (18 - 18.5 kg) (Vertical Pipe: 6 nos) (Size: 10 feet x 14 inch),CP-049390-4
MS Walkway Planks (Box Pipe) / Khapeda (12 kg) (Vertical Pipe: 6 nos) (Size: 8 feet x 14 inch),CP-049390-5
"Satva Gold Plumbing Ball Valve (Plastic Ball) (Sch - 80, 25 mm (1 inch))",CP-211700-4
Canopy Type Fire Bucket Stand ,CP-065537-1
"Duplex Lifting Belt / Web Slings (3 ton, 3 meter, 75 mm, Yellow)",CP-515685-59
Concrete Polypropylene Fibers 12mm ,CP-458797-1
Self Tapping/Drilling Screw (55 mm),CP-257762-2
"Shuttering Plywood - Good Quality - Budget Buy (8x4 Feet, 8 mm, 12 kg)",CP-793526-1
"Satva Gold Plumbing Ball Valve (Plastic Ball) (Sch - 80, 15 mm (½ inch))",CP-211700-5
GI U Clamp with Nut And Washer (160 mm (6 inch)),CP-719794-2
"Waterproof Tarpaulin Sheet (125 micron, 6.7 kg) (Size: 18 x 32 feet)",CP-173911-30
Super Black Safety Shoes (7 no),CP-154130-1
Self Tapping/Drilling Screw (75 mm),CP-257762-3
Roma 6 AMP Socket ,CP-240557-1
Roma 6 AMP Switch ,CP-889010-1
Holder ,CP-719921-1
Halonix LED Light Bulb (12W),CP-148098-1
1 Inch PVC Electric Pipe ,CP-462292-1
1 Inch D Junction Box ,CP-414139-1
Roma 6 Modular Electric Board ,CP-230837-1
Philips 20 W LED Tube Light  ,CP-952968-1
ISI Box Pipe 50 x 50 x 3 mm 6 meter long ,CP-558145-1
Blue Coated GI Roofing Sheets (8 feet),CP-413596-1
Blue Coated GI Roofing Sheets (10 feet),CP-413596-2
Blue Coated GI Roofing Sheets (12 feet),CP-413596-3
Galista Power Safety Shoes (6 no),CP-765555-1
Galista Power Safety Shoes (7 no),CP-765555-2
Galista Power Safety Shoes (8 no),CP-765555-3
Galista Power Safety Shoes (9 no),CP-765555-4
Galista Power Safety Shoes (10 no),CP-765555-5
Galista Power Safety Shoes (11 no),CP-765555-6
Industrial Chemicals (20 liter) ,CP-637543-1
Shinex G18 NC Thinner (20 liter) ,CP-165276-1
"Delta Safety Helmet For Labour (Blue, With Logo)",CP-991453-3
"Delta Safety Helmet For Labour (Yellow, With Logo)",CP-991453-4
"Udyogi 5000 LRX Ratchet Safety Helmet (White, With Logo)",CP-241792-2
"Safety Jacket With Chain (Orange, With Logo)",CP-744165-3
"Safety Jacket With Chain (Green, With Logo)",CP-744165-4
"Safety Loader Helmet (Female Helmet) (Yellow, With Logo)",CP-155418-3
"Safety Loader Helmet (Female Helmet) (Blue, With Logo)",CP-155418-4
"GI Chain-link Fencing Jali (50 mm Spacing, 10 Gauge)  (Size:  50 x 5 feet)",CP-299708-1
Turbo CV 900W Concrete Vibrator Machine with 3 meter Needle (35 mm) ,CP-313847-1
Foundation Bolts Heavy Duty  (Length: 720 mm) (Grade: 8.8) (Thread: 110 mm) (Plate: 100x100x16 mm) (Dia: M20) (Weight: 3 kg),CP-769913-1
Foundation Bolts Heavy Duty  (Length: 650 mm) (Grade: 8.8) (Thread: 125 mm) (Plate: 100x100x16 mm) (Dia: M30) (Weight: 5.3 kg),CP-769913-2
Foundation Bolts Heavy Duty  (Length: 1255 mm) (Grade: 8.8) (Thread: 155 mm) (Plate: 130x130x20 mm) (Dia: M36) (Weight: 13.2 kg),CP-769913-3
Foundation Bolts Heavy Duty  (Grade: 8.8) (Thread: 180 mm) (Plate: 150x150x25 mm) (Length: 1460 mm) (Dia: M42) (Weight: 17 kg),CP-769913-4
"PVC Water Stopper (25 meter, 12 inch)",CP-131075-3
Finolex UPVC ASTM Powder Coated Metal Clamp  (Size: 15 mm (½ inch)),CP-447090-1
Finolex UPVC ASTM Powder Coated Metal Clamp  (Size: 20 mm (¾ inch)),CP-447090-2
Finolex UPVC ASTM Powder Coated Metal Clamp  (Size: 25 mm (1 inch)),CP-447090-3
Finolex UPVC ASTM Powder Coated Metal Clamp  (Size: 32 mm (1¼x1¼ inch)),CP-447090-4
Finolex UPVC ASTM Powder Coated Metal Clamp  (Size: 40 mm (1½ inch)),CP-447090-5
Finolex UPVC ASTM Powder Coated Metal Clamp  (Size: 50 mm (2 inch)),CP-447090-6
Finolex UPVC ASTM Hex Nipple  (Size: 15 mm (½ inch)),CP-752898-1
Finolex UPVC ASTM Hex Nipple  (Size: 20 mm (¾ inch)),CP-752898-2
Finolex UPVC ASTM Hex Nipple  (Size: 25 mm (1 inch)),CP-752898-3
Finolex UPVC ASTM Hex Nipple  (Size: 32 mm (1¼x1¼ inch)),CP-752898-4
Finolex UPVC ASTM Hex Nipple  (Size: 40 mm (1½ inch)),CP-752898-5
Finolex UPVC ASTM Hex Nipple  (Size: 50 mm (2 inch)),CP-752898-6
Vigo Safety Helmet For Labour (With Logo),CP-322998-2
Udyogi Ultra 5000 L Nape Type Safety Helmet (White),CP-254642-7
Udyogi Ultra 5000 L Nape Type Safety Helmet (Orange),CP-254642-8
Udyogi Ultra 5000 L Nape Type Safety Helmet (Blue),CP-254642-9
Udyogi Ultra 5000 L Nape Type Safety Helmet (Yellow),CP-254642-10
"Udyogi Ultra 5000 L Nape Type Safety Helmet (Green, With Logo)",CP-254642-11
"Udyogi Ultra 5000 L Nape Type Safety Helmet (Purple, With Logo)",CP-254642-12
"Steel Wire Rope Sling (2 ton, 3 meter, 16 mm)",CP-264699-4
iBall USB Keyboard & Mouse Deskset (Wireless) ,CP-926149-1
"Steel Wire Rope Sling (2 ton, 5 meter, 16 mm)",CP-264699-5
"Prince UPVC Underground Drainage Foam Fit Core Pipe (6 Meter, 160 mm (6 inch))",CP-278942-1
"Mild Steel M16 Turnbuckle Set, (M10 4 Rope Clamp) & (M10 Wire Rope 15mm)",CP-224992-1
HP KM200 Wireless Keyboard and Mouse Combo ,CP-350979-1
Safetap Safety Belt Full Body Harness Double Scaffolding Hook ,CP-600875-1
"Mild Steel Scaffolding Pipe (5 mm, 200 mm, 175 kg) (Size: 6 meter)",CP-239997-1
"Jama Phoenix JS062 Model Safety Shoes (6 Months Warranty) (Blue and Grey, 6 no)",CP-562588-1
"Jama Phoenix JS062 Model Safety Shoes (6 Months Warranty) (7 no, Black and Grey)",CP-562588-2
"Jama Phoenix JS062 Model Safety Shoes (6 Months Warranty) (8 no, Black and Grey)",CP-562588-3
"Jama Phoenix JS062 Model Safety Shoes (6 Months Warranty) (9 no, Black and Grey)",CP-562588-4
"Jama Phoenix JS062 Model Safety Shoes (6 Months Warranty) (10 no, Black and Grey)",CP-562588-5
Fosroc Auramix 350 - Concrete Admixture (200 kg),CP-179646-1
GI Patti Clamp Golden (25 mm (¾ inch)),CP-665613-2
GI Patti Clamp Golden (32 mm (1 inch)),CP-665613-3
GI Patti Clamp Golden (40 mm (1¼ inch)),CP-665613-4
GI Patti Clamp Golden (50 mm (1½ inch)),CP-665613-5
GI Patti Clamp Golden (63 mm (2 inch)),CP-665613-6
GI Patti Clamp Golden (90 mm (3 inch)),CP-665613-7
GI Patti Clamp Golden (110 mm (4 inch)),CP-665613-8
GI Patti Clamp Golden (140 mm (5 inch)),CP-665613-9
GI Patti Clamp Golden (160 mm (6 inch)),CP-665613-10
GI Patti Clamp Golden (20 mm (½ inch)),CP-665613-11
GI Binding Wires (10 kg) (Size: 8 gauge),CP-102355-3
GI Binding Wires (10 kg) (Size: 10 gauge),CP-102355-4
GI Binding Wires (10 kg) (Size: 12 gauge),CP-102355-5
GI Binding Wires (10 kg) (Size: 14 gauge),CP-102355-6
GI Binding Wires (10 kg) (Size: 16 gauge),CP-102355-7
Industrial Distribution Board 16 amp (4 Socket + 1 ELCB) 3 Pole (Without Wiring Without Plug Top) ,CP-694805-1
"Jindal India Galvanized Roofing Sheets (10 x 2.5 feet, 0.20 mm)",CP-325403-2
Prince Easyfit UPVC Plumbing Pipe Schedule 40  (3 meter) (Size: 15 mm (½ inch)),CP-786966-1
Prince Easyfit UPVC Plumbing Pipe Schedule 40  (3 meter) (Size: 20 mm (¾ inch)),CP-786966-2
Prince Easyfit UPVC Plumbing Pipe Schedule 40  (3 meter) (Size: 25 mm (1 inch)),CP-786966-3
Prince Easyfit UPVC Plumbing Pipe Schedule 40  (3 meter) (Size: 32 (1¼ inch)),CP-786966-4
Prince Easyfit UPVC Plumbing Pipe Schedule 40  (3 meter) (Size: 40 mm (1½ inch)),CP-786966-5
Prince Easyfit UPVC Plumbing Pipe Schedule 40  (3 meter) (Size: 50 mm (2 inch)),CP-786966-6
Prince Easyfit UPVC Plumbing Pipe Schedule 40  (3 meter) (Size: 65 mm),CP-786966-7
Prince Easyfit UPVC Plumbing Pipe Schedule 40  (3 meter) (Size: 80 mm (3x3 inch)),CP-786966-8
Prince Easyfit UPVC Plumbing Pipe Schedule 40  (3 meter) (Size: 100 mm),CP-786966-9
Prince Easyfit UPVC Plumbing Pipe Schedule 40  (3 meter) (Size: 150 mm),CP-786966-10
MAK AdBlue Diesel Exhaust Fluid (Urea) (20 Ltr),CP-830568-1
Udyogi 5000 LRX Ratchet Safety Helmet (Yellow),CP-241792-3
"Udyogi 5000 LRX Ratchet Safety Helmet (Yellow, With Logo)",CP-241792-4
Udyogi 5000 LRX Ratchet Safety Helmet (Blue),CP-241792-5
"Udyogi 5000 LRX Ratchet Safety Helmet (Blue, With Logo)",CP-241792-6
Udyogi 5000 LRX Ratchet Safety Helmet (Orange),CP-241792-7
"Udyogi 5000 LRX Ratchet Safety Helmet (Orange, With Logo)",CP-241792-8
Udyogi 5000 LRX Ratchet Safety Helmet (Grey),CP-241792-9
"Udyogi 5000 LRX Ratchet Safety Helmet (Grey, With Logo)",CP-241792-10
Udyogi 5000 LRX Ratchet Safety Helmet (Purple),CP-241792-11
"Udyogi 5000 LRX Ratchet Safety Helmet (Purple, With Logo)",CP-241792-12
Udyogi 5000 LRX Ratchet Safety Helmet (Green),CP-241792-13
"Udyogi 5000 LRX Ratchet Safety Helmet (Green, With Logo)",CP-241792-14
Myk Laticrete 305 Tiles Adhesive (20 kg),CP-675591-1
GI Nut Bolts (16 x 75 mm),CP-748039-3
Ms Nut Bolts (16 x 75 mm),CP-071053-1
Ms Washer (16 mm),CP-125100-1
"Satva Gold Plumbing Ball Valve (Plastic Ball) (Sch - 80, 32 mm (1¼ inch))",CP-211700-6
"Supreme Jasti Khila (1.5 kg, 1.5 inch)",CP-216914-2
Roff T13 Rainbow Tile Mate Epoxy Grout Joint Filler (1.31 Kg),CP-485519-1
"Roff Rainbow Tile Mate Steel Epoxy Grout (Grey, 738 gm)",CP-585073-1
"GI Micon Chain Link Security Fencing (3 mm, 2 meter, 15 meter) (Box Size: 50 x 50)",CP-714114-1
"Stanley Hex Chipping Demolition Hammer (5 kg, 1010 w) (Size: 17 mm)",CP-551074-1
"Stanley Tile Cutter (110 mm, 1200 w)",CP-850476-2
"Stanley 2Mode Demolition SDS-Plus Hammer Drill (20 mm, 620 w) (Size: 20 mm)",CP-294288-1
Stanley 3Mode Demolition Hammer Drill (850 w) (Size: 26 mm),CP-010633-1
Stanley 3Mode L-Shape SDS Demolition Hammer Drill (1250 w) (Size: 32 mm),CP-444679-1
Stanley SDS Plus Drill Bit (5mm x 110mm),CP-233322-1
Stanley SDS Plus Drill Bit (6mm x 110mm),CP-233322-2
Stanley SDS Plus Drill Bit (6mm x 160mm),CP-233322-3
Stanley SDS Plus Drill Bit (8mm x 110mm),CP-233322-4
Stanley SDS Plus Drill Bit (8mm x 160mm),CP-233322-5
Stanley SDS Plus Drill Bit (8mm x 210mm),CP-233322-6
Stanley SDS Plus Drill Bit (10mm x 110mm),CP-233322-7
Stanley SDS Plus Drill Bit (10mm x 160mm),CP-233322-8
Stanley SDS Plus Drill Bit (10mm x 210mm),CP-233322-9
Stanley SDS Plus Drill Bit (12mm x 160mm),CP-233322-10
Stanley SDS Plus Drill Bit (12mm x 210mm),CP-233322-11
Stanley SDS Plus Drill Bit (12mm x 260mm),CP-233322-12
Stanley SDS Plus Drill Bit (12mm x 450mm),CP-233322-13
Stanley SDS Plus Drill Bit (14mm x 160mm),CP-233322-14
Stanley SDS Plus Drill Bit (16mm x 210mm),CP-233322-15
Stanley SDS Plus Drill Bit (16mm x 310mm),CP-233322-16
Stanley SDS Plus Drill Bit (16mm x 450mm),CP-233322-17
Stanley SDS Plus Drill Bit (18mm x 310mm),CP-233322-18
Stanley SDS Plus Drill Bit (20mm x 210mm),CP-233322-19
Stanley SDS Plus Drill Bit (20mm x 450mm),CP-233322-20
Dewalt SDS MAX Pointed  Chisel (18x400 mm),CP-672526-1
Dewalt SDS MAX Flat Chisel (18x400 mm),CP-593677-1
Dewalt Cutting Wheel (Green)  (Size: 4 inch),CP-370419-1
"Dewalt Wooden Saw Blade (Cutting Blade)  (Size: 110 mm (4"" inch))",CP-925595-1
"Dewalt Wooden Saw Blade (Cutting Blade)  (Size: 125 mm (5"" inch))",CP-925595-2
Stanley Measuring Tape (Basic Long Tape) (15 meter),CP-395890-1
Stanley Measuring Tape (Basic Long Tape) (30 meter),CP-395890-2
"Sand Mesh Reti Jali (Gi Wire Netting) (22 guage, 13.50 kg approx) (Box Size: 8 inch) (Size: 3x50 ft)",CP-990411-2
MS Rivets (5 mm),CP-634431-1
MS Rivets (6 mm),CP-634431-2
MS Rivets (8 mm),CP-634431-3
MS Rivets (10 mm),CP-634431-4
MS Rivets (12 mm),CP-634431-5
MS Rivets (14 mm),CP-634431-6
MS Rivets (16 mm),CP-634431-7
MS Rivets (18 mm),CP-634431-8
Reliance Recron 3S Polypropylene Construction Micro Fibers (125 gm) (Size: 12 mm),CP-949793-1
T Fixed Spanner (12 x 13 mm),CP-659560-1
Mangalam Mild Steel Welding Rod (3.15 mm x 350 mm),CP-020421-1
T Fixed Spanner (14 x 15 mm),CP-659560-2
T Ring Spanner (12 x 13 mm),CP-778807-1
T Ring Spanner (14 x 15 mm),CP-778807-2
Araldite Xin 100 Epoxy Resin (Resin 1kg + Hardener 800g) 1.8kg (1.8 kg),CP-577174-1
Dewalt Segmented Diamond Marble Cutting Blade  (Size: 4 inch),CP-920527-1
"Polygold Lifeline PP Rope (ISI Certified) (220 meter, 33 kg) (Size: 18 mm)",CP-620871-5
Stanley Short Measuring Tape (1 box 5 nos) (3 meter),CP-645399-1
Stanley Short Measuring Tape (1 box 5 nos) (5 meter),CP-645399-2
Stanley Short Measuring Tape With Lock (3 meter),CP-838686-1
Stanley Short Measuring Tape With Lock (5 meter),CP-838686-2
Dewalt Segmented Diamond Marble Cutting Blade  (Size: 5 inch),CP-920527-2
Dewalt Continuous Diamond Marble Cutting Blade (Moulding Blade)  (Size: 4 inch),CP-311057-1
GI Fencing U Pin (Clamps)  (Size: 2 inch),CP-414766-1
Stanley 2Mode L-Shape Rotary Hr Kt Demolition Hammer Drill (850 w) (Size: 26 mm),CP-878432-1
Mild Steel Cuplock Ledger (6 kg approx) (Size: 900 mm),CP-905032-1
Mild Steel Cuplock Ledger (6 kg approx) (Size: 1.5 mtr),CP-905032-2
Mild Steel Cuplock Ledger (7.5 kg approx) (Size: 2 mtr),CP-905032-3
Delta Safety Helmet For Labour (Red),CP-991453-5
"Sand Mesh Reti Jali (Gi Wire Netting) (20 guage, 14 kg approx) (Box Size: 5 inch) (Size: 3x50 ft)",CP-990411-3
Metal/Steel Cutting Blade  (Size: 7 inch),CP-218683-3
Cut Resistance Safety Hand Gloves White & Grey ,CP-821609-1
"Delta Safety Helmet For Labour (White, With Logo)",CP-991453-6
"Delta Safety Helmet For Labour (White, Without Logo)",CP-991453-7
British Paints Red Oxide Primer (10 ltr),CP-421997-2
Plastic Safety Face Shield ,CP-685394-1
Stanley SDH600 Impact VSR Hammer Drill (600 w) (Size: 13 mm),CP-402253-1
Fischer Anchor Bolt & Fastener FBN II (10/5)  (Size: 10 x 70 mm),CP-570523-1
Foundation M28 Bolts Heavy Duty (4.6) (Plate: 100x100x10) (Length: 1300 mm) (Thread: 200 mm) (Dia: M28),CP-467814-1
Ceramic Vermiculite Coated Fire Blanket (3 mm) (Size: 2 x 3 meter),CP-676220-1
Fiber Glass Fire Blanket (0.3 mm) (Size: 3 x 3 meter),CP-509114-1
PVC 3 Way D Junction Box  (Size: 25 mm (1 inch)),CP-763586-1
Reflective Elastic Safety Cross Belt (Orange),CP-587182-2
Reflective Elastic Safety Cross Belt (Blue),CP-587182-3
125A 4 Pole MCCB 18 kA Model DU125D With Spreader (Make : L&T) ,CP-487001-1
"KEI 3.5 Core Armoured Cable (95 sq mm, Aluminum)",CP-620392-1
Berger Paints Red Oxide Zinc Chromate Primer IS 2074 (20 ltr),CP-674447-1
Bosch Professional Angle Grinder (GWS 600) 4 Inch ,CP-161194-1
Wacker Neuson M2500 HMS Electric Drive Internal Vibrator Machine ,CP-646338-1
Wacker Neuson Concrete Vibrator SM5S Flexible Shaft/Needle ,CP-006033-1
Wacker Neuson 55mm Vibrator Head H55 ,CP-779118-1
Wacker Neuson Vibrator Head H 45 HMS ,CP-947855-1
Wacker Neuson 35mm Vibrator Head H35 ,CP-274789-1
"Baton/Botam Patti (8 ft, Pine Wood Timber) (Size: 4x3 (3.625x2.625) inch)",CP-912805-8
"Baton/Botam Patti (8 ft, Pine Wood Timber) (Size: 4x3 (3.5x2.5) inch)",CP-912805-9
"GI Chain Link Security Fencing (3 mm, 2 meter, 15 meter) (Box Size: 50 x 50)",CP-033090-1
Scaffolding Caster Wheel (6 inch),CP-430897-1
Scaffolding Caster Wheel (8 inch),CP-430897-2
"Baton/Botam Patti (8 ft, Pine Wood Timber) (Size: 3x1.5 (2.5x1.25) inch)",CP-912805-10
"Mild Steel Scaffolding Round Pipe 50 mm (6 meter, 20 kg)",CP-602854-1
"Mild Steel Scaffolding Square / Box Pipe (50 x 50) (6 meter, 20 kg)",CP-242966-1
Mild Steel Cuplock Vertical (7.25 kg) (Size: 1.5 mtr),CP-540519-2
Mild Steel Cuplock Vertical (9 kg) (Size: 2 mtr),CP-540519-3
Mild Steel Cuplock Vertical (11.5 kg) (Size: 3 mtr),CP-540519-4
Mild Steel Cuplock Ledger (3.75 kg approx) (Size: 950 mm),CP-905032-4
Mild Steel Cuplock Ledger (6 kg approx) (Size: 1450 mm),CP-905032-5
Base Jack Hollow (2.3 kg) (Size: 450 mm),CP-152442-3
U Heads Jack Hollow  (Size: 600 mm),CP-734573-3
"Steel Wire Rope Sling (2 meter, 1.2 ton, 12 mm)",CP-264699-6
"Steel Wire Rope Sling (3 meter, 1.2 ton, 12 mm)",CP-264699-7
"Steel Wire Rope Sling (5 meter, 1.2 ton, 12 mm)",CP-264699-8
"Steel Wire Rope Sling (6 meter, 1.2 ton, 12 mm)",CP-264699-9
Mild Steel D Shackle (1.25 ton),CP-309596-1
Mild Steel D Shackle (2 ton),CP-309596-2
Mild Steel D Shackle (2.5 ton),CP-309596-3
Mild Steel D Shackle (3.2 ton),CP-309596-4
Mild Steel D Shackle (5 ton),CP-309596-5
Thermax MAXCURE CC 80 (20 Ltr),CP-629342-1
Jeans Safety Hand Gloves ,CP-917179-1
FRP Electrical Rescue Rod / Stick With Hook ,CP-288844-1
Mild Steel D Shackle (6.3 ton),CP-309596-6
Mild Steel D Shackle (8 ton),CP-309596-7
Mild Steel D Shackle (10 ton),CP-309596-8
Green Net Shade Agronet  (Size: 2x50 meter),CP-727908-3
"Altech ELCB / RCCB Modular Switches (2 Pole, 40 Amp)",CP-228989-1
"Altech ELCB / RCCB Modular Switches (16 Amp, 1 Pole)",CP-228989-2
"Altech ELCB / RCCB Modular Switches (4 Pole, 40 Amp)",CP-228989-3
Shree Industrial Plug Socket (Male Plug) (16 Amp),CP-043640-1
Shree Industrial Plug Socket (Female Plug) (16 Amp),CP-017883-1
3-Way 3-Pin 16 AMP Industrial Splitter Plug Socket (Female Plug) ,CP-042413-1
Bosch A69 Breaker Carbon Brus ,CP-216320-1
Bosch E64 Black Carbon Brush ,CP-781462-1
Green Net Shade Agronet  (Size: 3x50 meter),CP-727908-4
"Supreme UPVC Plumbing Brass Elbow FTA (Aqua Gold) (Sch - 80, 15 mm (½ inch))",CP-402850-3
Supreme UPVC Plumbing Brass FTA (Aqua Gold) (Sch - 80) (Size: 15 mm (½x½ inch)),CP-669691-1
Supreme UPVC Plumbing Brass FTA (Aqua Gold) (Sch - 80) (Size: 20 mm (¾x¾ inch)),CP-669691-2
Supreme UPVC Plumbing Brass FTA (Aqua Gold) (Sch - 80) (Size: 25 mm (1x1 inch)),CP-669691-3
"Balbir Mild Steel C Channel (100 x 50 mm, 5 mm Thick) (6 meter, 54 kg)",CP-155241-2
Sikadur - 31 IN (6 kg),CP-125047-1
Udyogi UB2011 Safety Fall Arrester ,CP-327727-1
Mild Steel Cuplock Ledger (10 kg approx) (Size: 2.5 mtr),CP-905032-6
MS Walkway Planks (Box Pipe) / Khapeda  (Size: 8 feet),CP-655956-1
MS Walkway Planks (Box Pipe) / Khapeda  (Size: 10 feet),CP-655956-2
Tigo's Rapid PVC Safety Shoes (6 no),CP-017142-1
Tigo's Rapid PVC Safety Shoes (7 no),CP-017142-2
Tigo's Rapid PVC Safety Shoes (8 no),CP-017142-3
Tigo's Rapid PVC Safety Shoes (9 no),CP-017142-4
Tigo's Rapid PVC Safety Shoes (10 no),CP-017142-5
Tigo's Rapid PVC Safety Shoes (11 no),CP-017142-6
Tigo's Rapid PVC Safety Shoes (12 no),CP-017142-7
Udyogi Polyamide Rope PR 14 (30 meter) (Dia: 14 mm),CP-809129-1
Udyogi Polyamide Rope PR 14 (50 meter) (Dia: 14 mm),CP-809129-2
Safety Loader Helmet (Female Helmet) (Yellow) ,CP-806719-1
"Reflective Safety Jacket 1 Inch (Blue, 70 gsm) (Size: 1 inch tap)",CP-505053-3
Udyogi Proton Safety Fall Arrester Retractable Block (7 meter),CP-545709-1
IP67 Industrial 3Pin PCB Plug Top (16 Amp),CP-155786-1
IP67 Industrial 3Pin PCB Plug Top (32 Amp),CP-155786-2
IP67 Industrial 3 Pin PCB Socket (16 Amp),CP-631322-1
IP67 Industrial 3 Pin PCB Socket (32 Amp),CP-631322-2
"Orange Barricade HDPE Safety Mesh (1 x 45 meter, 4 kg) (Size: 1.5 x 2 inch)",CP-907002-1
"Orange Barricade HDPE Safety Mesh (4 kg, 1 x 50 meter) (Size: 1.5 x 2 inch)",CP-907002-2
Loto Safety Lockout Tagout Kit ,CP-064320-1
JK Super OPC 53 Grade Cement (50 kg),CP-552296-1
JK Super PPC Cement (50 kg),CP-251128-1
Ambuja PPC Cement (50 kg),CP-461404-1
Ambuja OPC 53 Grade Cement (50 kg),CP-195821-1
UltraTech PPC Cement (50 kg),CP-964331-1
UltraTech OPC 53 Grade Cement (50 kg),CP-661763-1
"GOEL Fe 550D TMT Bars IS 1786 (8 mm, 12 meter)",CP-418675-1
"Jindal Panther Fe 500D TMT Bars IS 1786 (8 mm, 12 meter)",CP-659195-1
"GK TMT Fe 500D TMT Bars IS 1786 (8 mm, 12 meter)",CP-389643-1
"GK TMT Fe 500D TMT Bars IS 1786 (10 mm, 12 meter)",CP-389643-2
"GK TMT Fe 500D TMT Bars IS 1786 (12 mm, 12 meter)",CP-389643-3
"GK TMT Fe 500D TMT Bars IS 1786 (16 mm, 12 meter)",CP-389643-4
"GK TMT Fe 500D TMT Bars IS 1786 (20 mm, 12 meter)",CP-389643-5
"GK TMT Fe 500D TMT Bars IS 1786 (25 mm, 12 meter)",CP-389643-6
"GK TMT Fe 500D TMT Bars IS 1786 (32 mm, 12 meter)",CP-389643-7
"GOEL Fe 550D TMT Bars IS 1786 (10 mm, 12 meter)",CP-418675-2
"GOEL Fe 550D TMT Bars IS 1786 (12 mm, 12 meter)",CP-418675-3
"GOEL Fe 550D TMT Bars IS 1786 (16 mm, 12 meter)",CP-418675-4
"GOEL Fe 550D TMT Bars IS 1786 (20 mm, 12 meter)",CP-418675-5
"GOEL Fe 550D TMT Bars IS 1786 (25 mm, 12 meter)",CP-418675-6
"GOEL Fe 550D TMT Bars IS 1786 (32 mm, 12 meter)",CP-418675-7
"Jindal Panther Fe 500D TMT Bars IS 1786 (10 mm, 12 meter)",CP-659195-2
"Jindal Panther Fe 500D TMT Bars IS 1786 (12 mm, 12 meter)",CP-659195-3
"Jindal Panther Fe 500D TMT Bars IS 1786 (16 mm, 12 meter)",CP-659195-4
"Jindal Panther Fe 500D TMT Bars IS 1786 (20 mm, 12 meter)",CP-659195-5
